,Holder,Shares,Date Reported,% Out,Value,Target
4,State Street Corporation,10137252.0,2022-06-29,0.038,359061465.0,UAL
5,"Geode Capital Management, LLC",6481522.0,2022-06-29,0.024300000000000002,229575509.0,UAL
6,"U.S. Global Investors, Inc.",6472182.0,2022-06-29,0.024300000000000002,229244686.0,UAL
7,"FMR, LLC",6089710.0,2022-06-29,0.022799999999999997,215697528.0,UAL
8,"Neuberger Berman Group, LLC",5757967.0,2022-06-29,0.0216,203947191.0,UAL
9,Newport Trust Co,4098116.0,2022-06-29,0.0154,145155268.0,UAL
0,"Vanguard Group, Inc. (The)",66497855.0,2022-06-29,0.09119999999999999,12138518451.0,UPS
1,Blackrock Inc.,58606918.0,2022-06-29,0.0803,10698106811.0,UPS
2,State Street Corporation,28468146.0,2022-06-29,0.039,5196575370.0,UPS
3,JP Morgan Chase & Company,20273352.0,2022-06-29,0.0278,3700697674.0,UPS
4,"FMR, LLC",19884157.0,2022-06-29,0.0273,3629654018.0,UPS
5,Bank of America Corporation,16837658.0,2022-06-29,0.0231,3073546091.0,UPS
6,"Geode Capital Management, LLC",12288757.0,2022-06-29,0.0168,2243189702.0,UPS
7,Price (T.Rowe) Associates Inc,10856756.0,2022-06-29,0.0149,1981792240.0,UPS
8,Capital International Investors,10445021.0,2022-06-29,0.0143,1906634133.0,UPS
9,"Ameriprise Financial, Inc.",9936424.0,2022-06-29,0.013600000000000001,1813794836.0,UPS
0,"Vanguard Group, Inc. (The)",8247174.0,2022-06-29,0.11779999999999999,2003321036.0,URI
1,Blackrock Inc.,5589330.0,2022-06-29,0.0799,1357704150.0,URI
2,State Street Corporation,3565867.0,2022-06-29,0.051,866184752.0,URI
3,Capital Research Global Investors,2697074.0,2022-06-29,0.0385,655146245.0,URI
4,Capital World Investors,2236021.0,2022-06-29,0.0319,543151861.0,URI
5,Morgan Stanley,1718355.0,2022-06-29,0.0246,417405613.0,URI
6,"Geode Capital Management, LLC",1378535.0,2022-06-29,0.0197,334859936.0,URI
7,Lyrical Asset Management LP,1174657.0,2022-06-29,0.0168,285335931.0,URI
8,Impax Asset Management Group Plc,1170091.0,2022-06-29,0.0167,284226804.0,URI
9,Dimensional Fund Advisors LP,1130668.0,2022-06-29,0.016200000000000003,274650563.0,URI
0,"Vanguard Group, Inc. (The)",82117875.0,2022-06-29,0.08779999999999999,42178204136.0,UNH
1,Blackrock Inc.,71709856.0,2022-06-29,0.0767,36832333337.0,UNH
2,"FMR, LLC",49813470.0,2022-06-29,0.0533,25585692596.0,UNH
3,State Street Corporation,45871869.0,2022-06-29,0.049,23561168074.0,UNH
4,Price (T.Rowe) Associates Inc,36853394.0,2022-06-29,0.0394,18929008760.0,UNH
5,Capital World Investors,34121266.0,2022-06-29,0.0365,17525705855.0,UNH
6,"Wellington Management Group, LLP",26538607.0,2022-06-29,0.028399999999999998,13631024713.0,UNH
7,JP Morgan Chase & Company,20254119.0,2022-06-29,0.0217,10403123141.0,UNH
8,Capital Research Global Investors,19223417.0,2022-06-29,0.0206,9873723673.0,UNH
9,Capital International Investors,18130413.0,2022-06-29,0.0194,9312324029.0,UNH
0,"Vanguard Group, Inc. (The)",7351410.0,2022-06-29,0.1119,740360501.0,UHS
1,"FMR, LLC",5580653.0,2022-06-29,0.0849,562027563.0,UHS
2,Blackrock Inc.,4788437.0,2022-06-29,0.0729,482243490.0,UHS
3,Invesco Ltd.,4779869.0,2022-06-29,0.0727,481380606.0,UHS
4,"First Eagle Investment Management, LLC",4603535.0,2022-06-29,0.0701,463622009.0,UHS
5,State Street Corporation,2937051.0,2022-06-29,0.0447,295790406.0,UHS
6,"American Century Companies, Inc.",2230401.0,2022-06-29,0.0339,224623684.0,UHS
7,"Allspring Global Investments Holdings, LLC",1788886.0,2022-09-29,0.027200000000000002,157743967.0,UHS
8,Dimensional Fund Advisors LP,1740716.0,2022-06-29,0.0265,175307508.0,UHS
9,"Wellington Management Group, LLP",1647859.0,2022-06-29,0.025099999999999997,165955879.0,UHS
0,"Vanguard Group, Inc. (The)",42191671.0,2022-06-29,0.10710000000000001,4484130793.0,VLO
1,Blackrock Inc.,35812927.0,2022-06-29,0.0909,3806197881.0,VLO
2,State Street Corporation,29341245.0,2022-06-29,0.0745,3118387518.0,VLO
3,"FMR, LLC",15471401.0,2022-06-29,0.0393,1644300498.0,VLO
4,Morgan Stanley,9752657.0,2022-06-29,0.0248,1036512385.0,VLO
5,Bank Of New York Mellon Corporation,8621595.0,2022-06-29,0.0219,916303116.0,VLO
6,"Charles Schwab Investment Management, Inc.",7877898.0,2022-06-29,0.02,837262999.0,VLO
7,"Geode Capital Management, LLC",6959441.0,2022-06-29,0.0177,739649389.0,VLO
8,Nuveen Asset Management,6560124.0,2022-06-29,0.0167,697209978.0,VLO
9,"Ameriprise Financial, Inc.",5883693.0,2022-06-29,0.0149,625318892.0,VLO
0,"Vanguard Group, Inc. (The)",65075662.0,2022-06-29,0.1628,3346841296.0,VTR
1,Blackrock Inc.,43198468.0,2022-06-29,0.1081,2221697209.0,VTR
2,State Street Corporation,29288200.0,2022-06-29,0.0733,1506292126.0,VTR
3,JP Morgan Chase & Company,24284368.0,2022-06-29,0.0608,1248945046.0,VTR
4,"FMR, LLC",20367090.0,2022-06-29,0.051,1047479438.0,VTR
5,Apg Asset Management US Inc.,19481943.0,2022-06-29,0.0487,1001956328.0,VTR
6,"Principal Financial Group, Inc.",17378124.0,2022-06-29,0.0435,893756917.0,VTR
7,"Geode Capital Management, LLC",8748869.0,2022-06-29,0.0219,449954332.0,VTR
8,CenterSquare Investment Management LLC,8118110.0,2022-06-29,0.0203,417514397.0,VTR
9,Invesco Ltd.,7132434.0,2022-06-29,0.0178,366821080.0,VTR
0,"Berkshire Hathaway, Inc",12815613.0,2022-06-29,0.1195,2144436523.0,VRSN
1,"Vanguard Group, Inc. (The)",10479994.0,2022-06-29,0.0977,1753617396.0,VRSN
2,Blackrock Inc.,9207037.0,2022-06-29,0.0858,1540613501.0,VRSN
3,Ninety One UK Ltd,4074889.0,2022-06-29,0.038,681851176.0,VRSN
4,"Renaissance Technologies, LLC",3956890.0,2022-06-29,0.0369,662106403.0,VRSN
5,State Street Corporation,3824523.0,2022-06-29,0.0356,639957433.0,VRSN
6,Macquarie Group Limited,2887105.0,2022-06-29,0.0269,483099279.0,VRSN
7,"Principal Financial Group, Inc.",2711260.0,2022-06-29,0.0253,453675135.0,VRSN
8,Price (T.Rowe) Associates Inc,2422825.0,2022-06-29,0.0226,405411307.0,VRSN
9,"Geode Capital Management, LLC",2261866.0,2022-06-29,0.021099999999999997,378478037.0,VRSN
0,"Vanguard Group, Inc. (The)",17074095.0,2022-06-29,0.10880000000000001,2955355103.0,VRSK
1,Blackrock Inc.,12187436.0,2022-06-29,0.0776,2109523297.0,VRSK
2,Massachusetts Financial Services Co.,7330179.0,2022-06-29,0.0467,1268780683.0,VRSK
3,State Street Corporation,6550536.0,2022-06-29,0.0417,1133832276.0,VRSK
4,"Parnassus Investments, LLC",6056071.0,2022-06-29,0.038599999999999995,1048245329.0,VRSK
5,Price (T.Rowe) Associates Inc,5663684.0,2022-06-29,0.0361,980327063.0,VRSK
6,"FMR, LLC",4115985.0,2022-06-29,0.0262,712435843.0,VRSK
7,"Geode Capital Management, LLC",3648738.0,2022-06-29,0.0232,631560060.0,VRSK
8,JP Morgan Chase & Company,3085234.0,2022-06-29,0.0197,534023153.0,VRSK
9,Flossbach von Storch AG,2909759.0,2022-06-29,0.018500000000000003,503650185.0,VRSK
0,"Vanguard Group, Inc. (The)",345733122.0,2022-06-29,0.0823,17545955941.0,VZ
1,Blackrock Inc.,316099553.0,2022-06-29,0.0753,16042052314.0,VZ
2,State Street Corporation,163729827.0,2022-06-29,0.039,8309288720.0,VZ
3,"Geode Capital Management, LLC",77788479.0,2022-06-29,0.018500000000000003,3947765309.0,VZ
4,Bank of America Corporation,75784030.0,2022-06-29,0.018000000000000002,3846039522.0,VZ
5,"Charles Schwab Investment Management, Inc.",63777570.0,2022-06-29,0.0152,3236711677.0,VZ
6,Morgan Stanley,61046974.0,2022-06-29,0.014499999999999999,3098133930.0,VZ
7,JP Morgan Chase & Company,53991522.0,2022-06-29,0.0129,2740069741.0,VZ
8,Northern Trust Corporation,47369304.0,2022-06-29,0.0113,2403992178.0,VZ
9,"FMR, LLC",46131882.0,2022-06-29,0.011000000000000001,2341193011.0,VZ
0,Blackrock Inc.,25137152.0,2022-06-29,0.098,7083398062.0,VRTX
1,"Vanguard Group, Inc. (The)",20838475.0,2022-06-29,0.08130000000000001,5872073870.0,VRTX
2,"FMR, LLC",16753011.0,2022-06-29,0.0653,4720830969.0,VRTX
3,Capital World Investors,12569932.0,2022-06-29,0.049,3542081138.0,VRTX
4,State Street Corporation,12264049.0,2022-06-29,0.0478,3455886367.0,VRTX
5,"AllianceBernstein, L.P.",9300230.0,2022-06-29,0.0363,2620711811.0,VRTX
6,"Wellington Management Group, LLP",8235639.0,2022-06-29,0.0321,2320720713.0,VRTX
7,JP Morgan Chase & Company,5237542.0,2022-06-29,0.0204,1475886960.0,VRTX
8,Price (T.Rowe) Associates Inc,4962683.0,2022-06-29,0.0194,1398434442.0,VRTX
9,"Ameriprise Financial, Inc.",4562949.0,2022-06-29,0.0178,1285793398.0,VRTX
0,"PNC Financial Services Group, Inc.",77454084.0,2022-06-29,0.19940000000000002,3421146890.0,VFC
1,"Vanguard Group, Inc. (The)",41143689.0,2022-06-29,0.1059,1817316743.0,VFC
2,Capital International Investors,34769449.0,2022-06-29,0.0895,1535766562.0,VFC
3,Blackrock Inc.,25972191.0,2022-06-29,0.0669,1147191676.0,VFC
4,Northern Trust Corporation,24899417.0,2022-06-29,0.0641,1099807248.0,VFC
5,State Street Corporation,20557988.0,2022-06-29,0.0529,908046329.0,VFC
6,Wells Fargo & Company,10142494.0,2022-06-29,0.026099999999999998,447993959.0,VFC
7,"Charles Schwab Investment Management, Inc.",7031957.0,2022-06-29,0.0181,310601540.0,VFC
8,Diamond Hill Capital Management Inc,6902314.0,2022-06-29,0.0178,304875209.0,VFC
9,"Geode Capital Management, LLC",6459876.0,2022-06-29,0.0166,285332722.0,VFC
0,"Vanguard Group, Inc. (The)",145344236.0,2022-06-29,0.1199,1521754150.0,VTRS
1,Blackrock Inc.,93510570.0,2022-06-29,0.0771,979055667.0,VTRS
2,State Street Corporation,58084474.0,2022-06-29,0.0479,608144442.0,VTRS
3,"Davis Selected Advisers, LP",55466147.0,2022-06-29,0.045700000000000005,580730559.0,VTRS
4,"Wellington Management Group, LLP",55233099.0,2022-06-29,0.045599999999999995,578290546.0,VTRS
5,"Geode Capital Management, LLC",24881035.0,2022-06-29,0.020499999999999997,260504436.0,VTRS
6,Camber Capital Management LP,23000000.0,2022-06-29,0.019,240810000.0,VTRS
7,"Deerfield Management Company, L.P. (Series C)",20673700.0,2022-06-29,0.017,216453639.0,VTRS
8,"Laurion Capital Management, LP",18421408.0,2022-06-29,0.0152,192872141.0,VTRS
9,Schroder Investment Management Group,16529051.0,2022-06-29,0.013600000000000001,173059163.0,VTRS
0,"Vanguard Group, Inc. (The)",140537743.0,2022-06-29,0.1459,4186619363.0,VICI
1,Blackrock Inc.,95846408.0,2022-06-29,0.09949999999999999,2855264494.0,VICI
2,Capital International Investors,79789928.0,2022-06-29,0.0828,2376941955.0,VICI
3,Capital Research Global Investors,57585145.0,2022-06-29,0.059800000000000006,1715461469.0,VICI
4,State Street Corporation,51778603.0,2022-06-29,0.0538,1542484583.0,VICI
5,Capital World Investors,48194363.0,2022-06-29,0.05,1435710073.0,VICI
6,Bank of America Corporation,36972252.0,2022-06-29,0.0384,1101403387.0,VICI
7,"Wellington Management Group, LLP",29899697.0,2022-06-29,0.031,890711973.0,VICI
8,Allianz Asset Management GmbH,28950033.0,2022-06-29,0.0301,862421483.0,VICI
9,"Principal Financial Group, Inc.",27955921.0,2022-06-29,0.028999999999999998,832806886.0,VICI
0,"Vanguard Group, Inc. (The)",144324365.0,2022-06-29,0.0883,28416024224.0,V
1,Blackrock Inc.,124167901.0,2022-06-29,0.0759,24447418027.0,V
2,State Street Corporation,70756456.0,2022-06-29,0.0433,13931238621.0,V
3,Price (T.Rowe) Associates Inc,51261821.0,2022-06-29,0.031400000000000004,10092939936.0,V
4,"FMR, LLC",48591780.0,2022-06-29,0.0297,9567235564.0,V
5,Morgan Stanley,44601033.0,2022-06-29,0.0273,8781497387.0,V
6,"Geode Capital Management, LLC",31080706.0,2022-06-29,0.019,6119480204.0,V
7,Bank of America Corporation,26407848.0,2022-06-29,0.016200000000000003,5199441192.0,V
8,"AllianceBernstein, L.P.",25356105.0,2022-06-29,0.0155,4992363513.0,V
9,Massachusetts Financial Services Co.,24411806.0,2022-06-29,0.0149,4806440483.0,V
0,"Vanguard Group, Inc. (The)",27076080.0,2022-06-29,0.1412,774105127.0,VNO
1,Norges Bank Investment Management,18082373.0,2021-12-30,0.0943,756928133.0,VNO
2,Blackrock Inc.,16369380.0,2022-06-29,0.08539999999999999,468000574.0,VNO
3,State Street Corporation,13972346.0,2022-06-29,0.0729,399469372.0,VNO
4,Brookfield Asset Management Inc.,9357436.0,2022-06-29,0.048799999999999996,267529095.0,VNO
5,"Franklin Resources, Inc.",7854642.0,2022-06-29,0.040999999999999995,224564214.0,VNO
6,Price (T.Rowe) Associates Inc,4868704.0,2022-06-29,0.0254,139196247.0,VNO
7,"Geode Capital Management, LLC",3537457.0,2022-06-29,0.0184,101135895.0,VNO
8,Morgan Stanley,3053965.0,2022-06-29,0.0159,87312859.0,VNO
9,Invesco Ltd.,2995630.0,2022-06-29,0.015600000000000001,85645061.0,VNO
0,"Vanguard Group, Inc. (The)",14696646.0,2022-06-29,0.1106,2088393396.0,VMC
1,Blackrock Inc.,10897176.0,2022-06-29,0.08199999999999999,1548488709.0,VMC
2,State Farm Mutual Automobile Insurance Co,9953700.0,2022-06-29,0.07490000000000001,1414420770.0,VMC
3,Massachusetts Financial Services Co.,8771928.0,2022-06-29,0.066,1246490968.0,VMC
4,State Street Corporation,5485741.0,2022-06-29,0.041299999999999996,779523796.0,VMC
5,"Principal Financial Group, Inc.",4527221.0,2022-06-29,0.0341,643318104.0,VMC
6,JP Morgan Chase & Company,3520048.0,2022-06-29,0.0265,500198820.0,VMC
7,"ClearBridge Investments, LLC",2725282.0,2022-06-29,0.020499999999999997,387262572.0,VMC
8,"Geode Capital Management, LLC",2685014.0,2022-06-29,0.0202,381540489.0,VMC
9,Invesco Ltd.,2682397.0,2022-06-29,0.0202,381168613.0,VMC
0,"Vanguard Group, Inc. (The)",19037736.0,2022-06-29,0.1042,1562617370.0,WAB
1,Blackrock Inc.,11816350.0,2022-06-29,0.0647,969886008.0,WAB
2,"Wellington Management Group, LLP",11682556.0,2022-06-29,0.064,958904196.0,WAB
3,Pzena Investment Management Llc,9578666.0,2022-06-29,0.0524,786216905.0,WAB
4,State Street Corporation,7046722.0,2022-06-29,0.038599999999999995,578394941.0,WAB
5,"Franklin Resources, Inc.",5305508.0,2022-06-29,0.028999999999999998,435476096.0,WAB
6,Janus Henderson Group PLC,5076623.0,2022-06-29,0.0278,416689215.0,WAB
7,"Select Equity Group, Inc.",4184542.0,2022-06-29,0.0229,343467207.0,WAB
8,Invesco Ltd.,4144480.0,2022-06-29,0.0227,340178918.0,WAB
9,Farallon Capital Management Llc,3989933.0,2022-06-29,0.0218,327493700.0,WAB
0,"Vanguard Group, Inc. (The)",61756295.0,2022-06-29,0.07139999999999999,2340563580.0,WBA
1,Blackrock Inc.,58272253.0,2022-06-29,0.0674,2208518388.0,WBA
2,State Street Corporation,50278504.0,2022-06-29,0.0581,1905555301.0,WBA
3,Capital World Investors,21471362.0,2022-06-29,0.0248,813764619.0,WBA
4,"FMR, LLC",14762925.0,2022-06-29,0.0171,559514857.0,WBA
5,"Geode Capital Management, LLC",13045389.0,2022-06-29,0.0151,494420243.0,WBA
6,Morgan Stanley,10510847.0,2022-06-29,0.012199999999999999,398361101.0,WBA
7,Invesco Ltd.,9905086.0,2022-06-29,0.0115,375402759.0,WBA
8,Wells Fargo & Company,8823822.0,2022-06-29,0.0102,334422853.0,WBA
9,Northern Trust Corporation,8109498.0,2022-06-29,0.009399999999999999,307349974.0,WBA
0,"Vanguard Group, Inc. (The)",128344108.0,2022-06-29,0.0473,15604076650.0,WMT
1,Blackrock Inc.,93857825.0,2022-06-29,0.0346,11411234363.0,WMT
2,State Street Corporation,59957778.0,2022-06-29,0.022099999999999998,7289666649.0,WMT
3,"Geode Capital Management, LLC",24478149.0,2022-06-29,0.009000000000000001,2976053355.0,WMT
4,Price (T.Rowe) Associates Inc,23919371.0,2022-06-29,0.0088,2908117126.0,WMT
5,Bank of America Corporation,22677360.0,2022-06-29,0.0084,2757113428.0,WMT
6,Norges Bank Investment Management,20221520.0,2021-12-30,0.0075,2925851728.0,WMT
7,Morgan Stanley,19140938.0,2022-06-29,0.0070999999999999995,2327155242.0,WMT
8,Northern Trust Corporation,15415004.0,2022-06-29,0.005699999999999999,1874156186.0,WMT
9,"FMR, LLC",13747082.0,2022-06-29,0.0051,1671370229.0,WMT
0,"Vanguard Group, Inc. (The)",174132234.0,2022-06-29,0.0717,2336854580.0,WBD
1,Blackrock Inc.,166503034.0,2022-06-29,0.06860000000000001,2234470716.0,WBD
2,State Street Corporation,102279013.0,2022-06-29,0.0421,1372584354.0,WBD
3,"Geode Capital Management, LLC",45891072.0,2022-06-29,0.0189,615858186.0,WBD
4,Newport Trust Co,45567077.0,2022-06-29,0.018799999999999997,611510173.0,WBD
5,"Hotchkis & Wiley Capital Management, LLC",29698826.0,2022-06-29,0.012199999999999999,398558244.0,WBD
6,Northern Trust Corporation,22594786.0,2022-06-29,0.009300000000000001,303222028.0,WBD
7,"Sessa Capital IM, L.P.",21867234.0,2022-06-29,0.009000000000000001,293458280.0,WBD
8,"Susquehanna International Group, LLP",19755348.0,2022-06-29,0.008100000000000001,265116770.0,WBD
9,Dimensional Fund Advisors LP,19400497.0,2022-06-29,0.008,260354669.0,WBD
0,"Vanguard Group, Inc. (The)",35967429.0,2022-06-29,0.087,5502297288.0,WM
1,Blackrock Inc.,30828046.0,2022-06-29,0.0746,4716074477.0,WM
2,Bill & Melinda Gates Foundation Trust,18633672.0,2022-06-29,0.0451,2850579142.0,WM
3,State Street Corporation,18195824.0,2022-06-29,0.044000000000000004,2783597155.0,WM
4,"Geode Capital Management, LLC",6952108.0,2022-06-29,0.0168,1063533481.0,WM
5,Pictet Asset Management SA,6010036.0,2022-06-29,0.014499999999999999,919415307.0,WM
6,"Ameriprise Financial, Inc.",5908901.0,2022-06-29,0.0143,903943674.0,WM
7,Morgan Stanley,5514992.0,2022-06-29,0.013300000000000001,843683476.0,WM
8,Nordea Investment Management AB,5494039.0,2022-09-29,0.013300000000000001,880199988.0,WM
9,Lazard Asset Management LLC,5050137.0,2022-06-29,0.012199999999999999,772569958.0,WM
0,"Vanguard Group, Inc. (The)",6717588.0,2022-06-29,0.11220000000000001,2223387276.0,WAT
1,Blackrock Inc.,6422568.0,2022-06-29,0.1073,2125741556.0,WAT
2,Bank Of New York Mellon Corporation,3732417.0,2022-06-29,0.0623,1235355378.0,WAT
3,Fundsmith LLP,3689225.0,2022-06-29,0.0616,1221059690.0,WAT
4,State Street Corporation,2657003.0,2022-06-29,0.0444,879414852.0,WAT
5,Massachusetts Financial Services Co.,2452185.0,2022-06-29,0.040999999999999995,811624191.0,WAT
6,"Wellington Management Group, LLP",1418491.0,2022-06-29,0.023700000000000002,469492151.0,WAT
7,"Geode Capital Management, LLC",1157228.0,2022-06-29,0.019299999999999998,383019323.0,WAT
8,"Champlain Investment Partners, LLC",964420.0,2022-06-29,0.0161,319203731.0,WAT
9,Price (T.Rowe) Associates Inc,835336.0,2022-06-29,0.013999999999999999,276479509.0,WAT
0,"Vanguard Group, Inc. (The)",40640106.0,2022-06-29,0.1288,4090020267.0,WEC
1,Blackrock Inc.,28867993.0,2022-06-29,0.0915,2905274815.0,WEC
2,State Street Corporation,19007759.0,2022-06-29,0.0603,1912940865.0,WEC
3,Wells Fargo & Company,7279590.0,2022-06-29,0.0231,732617937.0,WEC
4,"Geode Capital Management, LLC",6469772.0,2022-06-29,0.020499999999999997,651117854.0,WEC
5,Magellan Asset Management Ltd,6107139.0,2022-06-29,0.0194,614622468.0,WEC
6,Price (T.Rowe) Associates Inc,5902916.0,2022-06-29,0.0187,594069466.0,WEC
7,Bank of America Corporation,5529787.0,2022-06-29,0.0175,556517763.0,WEC
8,JP Morgan Chase & Company,5400358.0,2022-06-29,0.0171,543492029.0,WEC
9,Deutsche Bank Aktiengesellschaft,5286634.0,2022-06-29,0.0168,532046845.0,WEC
0,"Vanguard Group, Inc. (The)",322901332.0,2022-06-29,0.0851,12648045174.0,WFC
1,Blackrock Inc.,266334573.0,2022-06-29,0.0702,10432325224.0,WFC
2,"FMR, LLC",178889875.0,2022-06-29,0.0472,7007116403.0,WFC
3,State Street Corporation,160968610.0,2022-06-29,0.0424,6305140453.0,WFC
4,Dodge & Cox Inc,123284173.0,2022-06-29,0.0325,4829041056.0,WFC
5,Price (T.Rowe) Associates Inc,87369282.0,2022-06-29,0.023,3422254775.0,WFC
6,JP Morgan Chase & Company,86629737.0,2022-06-29,0.022799999999999997,3393286798.0,WFC
7,Capital World Investors,69954543.0,2022-06-29,0.0184,2740119449.0,WFC
8,"Geode Capital Management, LLC",66534939.0,2022-06-29,0.0175,2606173560.0,WFC
9,Primecap Management Company,48828325.0,2022-06-29,0.0129,1912605490.0,WFC
0,"Vanguard Group, Inc. (The)",72812146.0,2022-06-29,0.1604,5996080223.0,WELL
1,Blackrock Inc.,49853783.0,2022-06-29,0.10980000000000001,4105459030.0,WELL
2,Cohen & Steers Inc.,34133631.0,2022-06-29,0.07519999999999999,2810904512.0,WELL
3,State Street Corporation,31161238.0,2022-06-29,0.06860000000000001,2566127949.0,WELL
4,"FMR, LLC",19058363.0,2022-06-29,0.042,1569456193.0,WELL
5,"Wellington Management Group, LLP",18027417.0,2022-06-29,0.0397,1484557789.0,WELL
6,Norges Bank Investment Management,15559841.0,2021-12-30,0.034300000000000004,1334567562.0,WELL
7,"Geode Capital Management, LLC",9953284.0,2022-06-29,0.0219,819652937.0,WELL
8,Price (T.Rowe) Associates Inc,9231883.0,2022-06-29,0.0203,760245565.0,WELL
9,Resolution Capital Ltd,8178299.0,2022-06-29,0.018000000000000002,673482922.0,WELL
0,"Vanguard Group, Inc. (The)",8833095.0,2022-06-29,0.1193,2670862935.0,WST
1,Blackrock Inc.,8055736.0,2022-06-29,0.10880000000000001,2435812894.0,WST
2,Price (T.Rowe) Associates Inc,6247573.0,2022-06-29,0.08439999999999999,1889078648.0,WST
3,State Street Corporation,3323709.0,2022-06-29,0.0449,1004989890.0,WST
4,"Franklin Resources, Inc.",2769463.0,2022-06-29,0.0374,837402527.0,WST
5,Apg Asset Management N.V.,2401569.0,2022-06-29,0.032400000000000005,726162418.0,WST
6,"FMR, LLC",2038259.0,2022-06-29,0.0275,616308373.0,WST
7,"Geode Capital Management, LLC",1441523.0,2022-06-29,0.0195,435873309.0,WST
8,Bank Of New York Mellon Corporation,1240301.0,2022-06-29,0.0167,375029813.0,WST
9,"WCM Investment Management, LLC",1236059.0,2022-09-29,0.0167,304169398.0,WST
0,"Vanguard Group, Inc. (The)",36273152.0,2022-06-29,0.1142,1626125404.0,WDC
